team,team_abbreviation,conference,channel_id,video_id,published_at,channel_title,video_title,video_description,view_count,like_count,comment_count,duration
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,eKxFc8UwFuA,2026-06-09T23:00:02Z,Orlando Magic,BANE IS CLUTCH!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",1855,53,5,PT1M2S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,XGcAgdMRGUg,2026-06-08T23:00:14Z,Orlando Magic,DESMOND BANE TOP PLAYS THIS SEASON!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",648,41,6,PT7M5S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,LFA_J7Psw-g,2026-06-04T23:30:17Z,Orlando Magic,JALEN SUGGS TOP 25 PLAYS FROM THIS SEASON,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",1111,41,11,PT6M57S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,19WCBoiKG3U,2026-06-04T00:00:09Z,Orlando Magic,"""OOOOOOOOOOH""","Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3526,196,15,PT29S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,x_7fArjobKI,2026-06-03T22:00:24Z,Orlando Magic,"""LET JALEN COOK"" EP. 2 FEATURING ANTHONY BLACK","Jalen Suggs and Anthony Black head to Tin & Taco with Pepsi for some tacos 🌮

Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",2509,59,15,PT3M21S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,_ra5O5WbV64,2026-06-03T16:00:30Z,Orlando Magic,JALEN SUGGS ANSWERS YOUR QUESTIONS! | AUTOFILL: JALEN SUGGS,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3544,49,14,PT2M59S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,0rjqvQ2Qyd4,2026-05-30T22:00:38Z,Orlando Magic,OTD: WE WERE NBA FINALS BOUND!  🪄,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",4397,229,6,PT36S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,Ybn8Tmpj6HQ,2026-05-29T20:00:23Z,Orlando Magic,IS THIS THE FUNNIEST HANDSHAKE?!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",4304,130,6,PT13S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,ZGPGtcsOcM0,2026-05-29T15:00:29Z,Orlando Magic,SHAQ DEBUT FOR THE MAGIC IN 1992!!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",17029,796,13,PT49S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,OdmnZEWwX_c,2026-05-29T00:00:17Z,Orlando Magic,THIS VIDEO MADE HUNGRY NGL,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3531,123,9,PT31S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,hwFWGwhH-24,2026-05-28T23:00:06Z,Orlando Magic,TOP 5 FRANZ PLAYS FROM THIS YEAR!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",4457,294,11,PT58S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,SttCSWCekkc,2026-05-28T22:00:24Z,Orlando Magic,LET JALEN COOK FT. JASE RICHARDSON PRESENTED BY PEPSI,"Jalen Suggs and Jase Richardson head to Outpost Neighborhood Tavern with Pepsi for some southern cuisine.

Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",99188,59,17,PT3M12S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,lHAsFC--r7k,2026-05-28T21:15:18Z,Orlando Magic,YALL REMEMBER ORLANDO MAGIC T-MAC! 😮‍💨😮‍💨,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3455,223,11,PT1M12S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,B1FLxWn2HeQ,2026-05-25T23:00:04Z,Orlando Magic,FRANZ WAGNER'S BEST PLAYS THIS SEASON!!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3381,106,11,PT4M4S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,UUu5AZWMy2Y,2026-05-23T00:30:08Z,Orlando Magic,Orlando Magic All Access: Anthony Black Presented by City National Bank,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",2181,52,4,PT13M35S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,9oEMnaT95bI,2026-05-22T20:00:17Z,Orlando Magic,FRANZ ANSWERS YOUR QUESTIONS!,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",6988,303,52,PT46S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,kFoKSRGLmro,2026-05-21T00:15:04Z,Orlando Magic,IMAGINE A STARTING 5 OF THEM 😮‍💨,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",6616,284,14,PT21S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,h3MRd55plcQ,2026-05-20T23:00:28Z,Orlando Magic,PAOLO BANCHERO MIX 25-26 SEASON,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",671,42,2,PT3M35S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,bIpMMwaXDpY,2026-05-20T00:00:28Z,Orlando Magic,DO YOU AGREE WITH THIS TOP 5 PAOLO PLAYS?,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",4532,320,9,PT59S
Orlando Magic,ORL,East,UCxHFH-yfbhUrsWY4prPx3oQ,ONzDHBUYNGc,2026-05-18T23:00:17Z,Orlando Magic,TOP 25 PLAYS FROM 25-26 SEASON: PAOLO BANCHERO,"Subscribe to the Orlando Magic YouTube Channel: https://www.youtube.com/user/NBAOrlandoMagic 
Follow us on Instagram: https://www.instagram.com/orlandomagic/ 
Follow us on TikTok: https://www.tiktok.com/@orlandomagic?lang=e 
Follow us on Twitter: https://twitter.com/OrlandoMagic 
Like us on Facebook: https://www.facebook.com/OrlandoMagic/ 

Subscribe to STUFF's YouTube Channel: https://www.youtube.com/user/STUFFtheMagicMascot 

#OrlandoMagic #NBA #ORLMagic",3262,84,27,PT9M15S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,GRL-gnBwQJ8,2026-06-09T00:35:55Z,Philadelphia 76ers,Philadelphia 76ers Media Availability 🎙️ | Mike Gansey | 06.08.26,"President of Basketball Operations, Mike Gansey, speaks to the media. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",576,41,13,PT21M8S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,ZZhvp3bWahs,2026-06-08T23:43:48Z,Philadelphia 76ers,Philadelphia 76ers Media Availability 🎙️ | Jameer Nelson | 06.08.26,"Vice President of Basketball Operations, Jameer Nelson, speaks to the media. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",1036,78,9,PT12M44S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,7D8IyRIxG9Y,2026-06-07T21:57:15Z,Philadelphia 76ers,The Workout That Made VJ Edgecombe the Third Overall Pick,"Taking a look back at VJ Edgecombe's pre-draft workout with the Philadelphia 76ers ahead of the 2025 NBA Draft!

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",3651,186,17,PT2M2S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,PhxruNSHwl0,2026-06-04T18:41:47Z,Philadelphia 76ers,VJ Edgecombe Edition ✨,,7646,492,15,PT35S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,xPmJ6uzAw0M,2026-06-04T15:50:28Z,Philadelphia 76ers,Young Charles Barkley Was a FORCE in Philly,"A Sixers and NBA legend! Charles Barkley hit the league running from day one.

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",1478,79,10,PT3M23S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,EuO4wvs3TOM,2026-06-01T18:17:59Z,Philadelphia 76ers,VJ Edgecombe Rookie SENSATION 🔥 #shorts,,4319,311,14,PT55S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,AvjDB7EgdYo,2026-06-01T15:53:22Z,Philadelphia 76ers,10 Minutes of VJ Edgecombe DUNKS,"Every single dunk of VJ Edgecombe's rookie season!

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",3399,177,14,PT10M36S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,AjGEvn_-2L0,2026-05-20T16:38:20Z,Philadelphia 76ers,Every Tyrese Maxey POSTER DUNK 😮‍💨 #shorts,,8793,609,16,PT38S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,_4P9FU1brVk,2026-05-20T14:54:00Z,Philadelphia 76ers,Tyrese Maxey Was POSTERIZING the Entire League,"Every Tyrese Maxey poster dunk from the 2025-26 season!

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",1109,70,26,PT2M7S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,b6E8jz9F40I,2026-05-19T19:18:41Z,Philadelphia 76ers,Paul George HOOPED in 16th NBA Season | 2025-26 Season Highlights,"In his sixteenth NBA season, Paul George continued to be a two-way force in the league while excelling from three-point range and locking down opposing teams on the perimeter. 

Season Stats:
17.3 PPG | 5.3 RPG | 3.6 APG | 1.7 SPG

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",5343,186,35,PT16M30S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,inpnEbumi2I,2026-05-18T15:29:14Z,Philadelphia 76ers,Tyrese Maxey Keeps On LEVELING UP | 2025-26 Season Highlights,"In his sixth NBA season, Tyrese Maxey reached career-highs in points (28.3 PPG) and assists (6.6 APG) as he propelled the Sixers all throughout the 2025-26 season! 

Season Stats:
28.3 PPG | 6.6 APG | 4.1 RPG | 1.9 SPG

- Ranked fifth in the NBA in scoring (28.3 PPG)
- Ranked fifth in the NBA in steals (1.9 SPG)
- Named All-Star Starter out of the Eastern Conference 
- Broke 76ers franchise record for 3-pointers made in career (916)

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",8051,258,17,PT16M28S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,8Ua-lK2KcTo,2026-05-14T23:17:00Z,Philadelphia 76ers,Philadelphia 76ers End of Season Media Availability 🎙️ | Josh Harris and Bob Myers | 05.14.26,"The Philadelphia 76ers' Managing Partner, Josh Harris, and President of HBSE Sports, Bob Myers, speak to the media following the 2025-26 season. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",11207,179,70,PT33M10S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,RzXycd9Dqpw,2026-05-12T18:13:20Z,Philadelphia 76ers,VJ Edgecombe SHOWED OUT in Year One | Rookie Season Highlights,"VJ Edgecombe has arrived! The #3 overall pick tore up the league as a rookie.

Season Stats:
16 PPG | 5.6 RPG | 4.2 APG | 1.4 SPG

- Most points (34) in a NBA debut since Wilt Chamberlain
- Rookie leader in steals (107) 
- March Eastern Conference Rookie of the Month 
- Rising Stars MVP
- First 30+ Points | 10+ Rebounds Playoff Game by a rookie since Tim Duncan 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",22118,608,60,PT20M34S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,WtPK6SC8VS8,2026-05-11T01:25:10Z,Philadelphia 76ers,Philadelphia 76ers End of Season Media Availability 🎙️ | Tyrese Maxey and VJ Edgecombe | 05.10.26,"Tyrese Maxey and VJ Edgecombe speak to the media following the conclusion of Philadelphia's 2025-26 season. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",5378,156,64,PT19M8S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,AfN3KswzKUs,2026-05-11T00:27:40Z,Philadelphia 76ers,Philadelphia 76ers End of Season Media Availability 🎙️ | Joel Embiid | 05.10.26,"Joel Embiid speaks to the media following the conclusion of Philadelphia's 2025-26 season. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",1040,41,7,PT16M45S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,Z4EVfQuvXuE,2026-05-10T23:43:33Z,Philadelphia 76ers,Philadelphia 76ers End of Season Media Availability 🎙️ | Coach Nurse | 05.10.26,"Coach Nurse speaks to the media following the conclusion of Philadelphia's 2025-26 season. 

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",1156,34,31,PT9M33S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,iuquUIJbMrI,2026-05-08T23:47:49Z,Philadelphia 76ers,VJ MAXX 🤝 #shorts,,9712,631,40,PT26S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,lPsIlJ4rOgk,2026-05-08T22:48:32Z,Philadelphia 76ers,Morgan and Morgan Blessing the People! 🗣️,,3757,195,10,PT38S
Philadelphia 76ers,PHI,East,UC5qJUyng_ezl0TVjVJFqtfQ,rs0YGPw9Qrs,2026-05-04T01:16:12Z,Philadelphia 76ers,A Comeback for the Ages | Sixers vs. Celtics,"Relive the Sixers historic 3-1 series comeback against the Boston Celtics!

Follow us on social:
📸 https://instagram.com/sixers  
🎵 https://tiktok.com/@sixers    
👍 https://facebook.com/sixers
⌨️ https://x.com/sixers
🦋 https://sixersnba.bsky.social
🧵 https://threads.com/@sixers

🖥️ Visit our website for the latest news and more: https://www.nba.com/sixers
📲 Download the Sixers mobile app: https://www.nba.com/sixers/app
🎟️ Buy tickets: https://www.nba.com/sixers/tickets
👕 Shop Sixers merch: https://www.sixersshop.com/",51524,1683,150,PT6M39S
